instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,470,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,471,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,472,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,473,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,474,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,475,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,476,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,477,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,478,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
472,2011-01-21,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,479,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,457,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,459,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,460,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,461,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,462,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,463,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,464,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,465,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,470,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,471,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,472,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,473,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,474,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,475,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,476,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,477,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,478,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
473,2011-01-21,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,479,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,457,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,459,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,460,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,461,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,462,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,463,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,464,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,465,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,470,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,471,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,472,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,473,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,474,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,475,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,476,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,477,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,478,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
474,2011-01-21,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,479,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,457,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,459,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,460,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,461,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,462,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,463,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,464,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,465,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,470,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,471,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,472,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,473,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,474,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,475,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,476,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,477,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,478,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
475,2011-01-21,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,479,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,457,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,459,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,460,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,461,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,462,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,463,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,464,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,465,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,470,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,471,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,472,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,473,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,474,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,475,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,476,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,477,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,478,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
476,2011-01-21,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,479,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,457,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,459,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,460,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,461,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,462,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,463,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,464,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,465,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,470,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,471,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,472,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,473,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,474,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,475,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,476,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,477,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,478,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
477,2011-01-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,479,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,457,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,459,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,460,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,461,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,462,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,463,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,464,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,465,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
478,2011-01-21,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
